step,action_pred,action_opt,reward,TP,FP,FN,TN
4972,1,1,0.6624728441238403,1147,923,821,1744
4973,0,1,-0.7299241423606873,1147,923,822,1744
4974,1,1,0.6056024432182312,1148,923,822,1744
4975,1,1,0.5081616044044495,1149,923,822,1744
4976,1,1,0.664441704750061,1150,923,822,1744
4977,1,1,0.6611155271530151,1151,923,822,1744
4978,0,0,0.2801324725151062,1151,923,822,1745
4979,0,1,-0.6706355214118958,1151,923,823,1745
4980,1,1,0.4772264361381531,1152,923,823,1745
4981,0,0,0.13690802454948425,1152,923,823,1746
4982,0,1,-0.6026670336723328,1152,923,824,1746
4983,1,0,-0.03475312516093254,1152,924,824,1746
4984,0,1,-0.15437230467796326,1152,924,825,1746
4985,0,0,0.926101803779602,1152,924,825,1747
4986,0,0,0.5617175698280334,1152,924,825,1748
4987,0,1,-0.7293058037757874,1152,924,826,1748
4988,0,0,0.48721298575401306,1152,924,826,1749
4989,0,0,0.526885986328125,1152,924,826,1750
4990,0,0,0.27192747592926025,1152,924,826,1751
4991,1,1,0.8399065136909485,1153,924,826,1751
4992,0,0,0.5730238556861877,1153,924,826,1752
4993,0,0,0.17990435659885406,1153,924,826,1753
4994,1,0,-0.42640337347984314,1153,925,826,1753
4995,0,1,-0.8274990916252136,1153,925,827,1753
4996,0,0,0.3869897127151489,1153,925,827,1754
4997,1,1,0.48755690455436707,1154,925,827,1754
4998,0,0,0.14951977133750916,1154,925,827,1755
4999,1,0,-0.6520636081695557,1154,926,827,1755
5000,1,1,0.4072939157485962,1155,926,827,1755
5001,1,1,0.4173542559146881,1156,926,827,1755
5002,0,0,0.2761823236942291,1156,926,827,1756
5003,0,1,-0.19873090088367462,1156,926,828,1756
5005,1,1,0.44770359992980957,1157,926,828,1756
5006,1,1,0.5007895827293396,1158,926,828,1756
5008,0,0,0.42217177152633667,1158,926,828,1757
5009,0,0,0.6865479350090027,1158,926,828,1758
5010,1,1,0.5641421675682068,1159,926,828,1758
5011,1,1,0.4803711771965027,1160,926,828,1758
5012,0,0,0.8616046905517578,1160,926,828,1759
5013,1,1,0.5472755432128906,1161,926,828,1759
5014,0,0,0.015749329701066017,1161,926,828,1760
5015,0,0,0.2944268584251404,1161,926,828,1761
5016,0,0,0.1248188391327858,1161,926,828,1762
5017,1,1,0.8686699271202087,1162,926,828,1762
5018,1,1,0.34774065017700195,1163,926,828,1762
5019,0,0,0.5066021680831909,1163,926,828,1763
5020,0,1,-0.29695406556129456,1163,926,829,1763
5021,1,1,0.42886483669281006,1164,926,829,1763
5022,1,1,0.42742541432380676,1165,926,829,1763
5023,1,1,0.5530408620834351,1166,926,829,1763
5024,0,0,0.17184217274188995,1166,926,829,1764
5025,1,1,0.47826987504959106,1167,926,829,1764
5026,0,0,-0.0011561838909983635,1167,926,829,1765
5027,1,1,0.8761777281761169,1168,926,829,1765
5028,1,1,0.45349881052970886,1169,926,829,1765
5029,0,0,0.5220996737480164,1169,926,829,1766
5030,1,1,0.44084471464157104,1170,926,829,1766
5031,0,1,-0.1654541790485382,1170,926,830,1766
5032,0,0,0.08342589437961578,1170,926,830,1767
5033,1,1,0.6877535581588745,1171,926,830,1767
5034,1,1,0.49642443656921387,1172,926,830,1767
5035,0,1,-0.6821768879890442,1172,926,831,1767
5036,1,1,0.862436056137085,1173,926,831,1767
5037,0,0,0.2896822392940521,1173,926,831,1768
5038,0,0,0.4593830406665802,1173,926,831,1769
5039,0,0,0.3833165764808655,1173,926,831,1770
5040,0,0,0.6483951210975647,1173,926,831,1771
5041,1,1,0.4841592609882355,1174,926,831,1771
5044,0,0,0.24383381009101868,1174,926,831,1772
5045,1,1,0.36754775047302246,1175,926,831,1772
5046,0,0,-0.1299927532672882,1175,926,831,1773
5047,1,1,0.6628078818321228,1176,926,831,1773
5048,0,0,0.6174821257591248,1176,926,831,1774
5050,0,1,-0.7172600030899048,1176,926,832,1774
5052,0,1,-0.7177500128746033,1176,926,833,1774
5053,0,0,0.02551691047847271,1176,926,833,1775
5054,1,1,0.5198433995246887,1177,926,833,1775
5055,0,0,0.010981103405356407,1177,926,833,1776
5056,0,0,0.4712549149990082,1177,926,833,1777
5057,0,0,0.5427109599113464,1177,926,833,1778
5058,1,1,0.5069518089294434,1178,926,833,1778
5059,0,0,0.3621152937412262,1178,926,833,1779
5060,1,1,0.8817389011383057,1179,926,833,1779
5061,0,1,-0.8346957564353943,1179,926,834,1779
5062,0,0,0.5597603917121887,1179,926,834,1780
5063,0,0,0.38685664534568787,1179,926,834,1781
5064,0,0,0.5967321395874023,1179,926,834,1782
5065,1,0,-0.49946242570877075,1179,927,834,1782
5066,1,1,0.42726096510887146,1180,927,834,1782
5068,0,0,-0.09142878651618958,1180,927,834,1783
5069,1,1,0.144196018576622,1181,927,834,1783
5070,1,0,-0.19924797117710114,1181,928,834,1783
5071,1,1,0.5186253190040588,1182,928,834,1783
5072,1,1,0.5481061339378357,1183,928,834,1783
5073,1,1,0.39709439873695374,1184,928,834,1783
5074,1,1,0.4369964897632599,1185,928,834,1783
5075,1,1,0.4943993091583252,1186,928,834,1783
5076,1,1,0.553368330001831,1187,928,834,1783
5077,0,0,0.28822556138038635,1187,928,834,1784
5078,1,1,0.8758549690246582,1188,928,834,1784
5079,1,1,0.4645906686782837,1189,928,834,1784
5080,1,1,0.6908496022224426,1190,928,834,1784
5081,0,1,-0.17891938984394073,1190,928,835,1784
5082,0,0,0.1722804456949234,1190,928,835,1785
5083,0,0,0.4475640654563904,1190,928,835,1786
5084,0,1,-0.7159174680709839,1190,928,836,1786
5085,0,1,-0.8147105574607849,1190,928,837,1786
5086,0,1,-0.8797844052314758,1190,928,838,1786
5087,1,0,-0.2130444198846817,1190,929,838,1786
5088,1,1,0.6811920404434204,1191,929,838,1786
5089,0,1,-0.2586835026741028,1191,929,839,1786
5090,0,1,-0.21154367923736572,1191,929,840,1786
5091,0,0,0.23054663836956024,1191,929,840,1787
5093,1,1,0.4822539985179901,1192,929,840,1787
5094,0,0,-0.019053969532251358,1192,929,840,1788
5095,0,0,0.6136938333511353,1192,929,840,1789
5096,0,0,-0.1276177018880844,1192,929,840,1790
5097,0,0,0.6060968041419983,1192,929,840,1791
5098,1,1,0.49454808235168457,1193,929,840,1791
5099,0,0,0.4553539454936981,1193,929,840,1792
5100,0,1,-0.6692665219306946,1193,929,841,1792
5102,0,0,0.5623278617858887,1193,929,841,1793
5103,1,1,0.6114786267280579,1194,929,841,1793
5104,0,0,0.4779214560985565,1194,929,841,1794
5105,0,0,-0.10864150524139404,1194,929,841,1795
5106,0,0,0.5287577509880066,1194,929,841,1796
5107,1,1,0.6617298722267151,1195,929,841,1796
5108,1,1,0.5185263156890869,1196,929,841,1796
5109,1,1,0.552770733833313,1197,929,841,1796
5110,0,0,0.38694968819618225,1197,929,841,1797
5111,0,1,-0.20424675941467285,1197,929,842,1797
5112,1,1,0.4640195667743683,1198,929,842,1797
5114,1,1,0.5423893928527832,1199,929,842,1797
5115,1,0,-0.6725497841835022,1199,930,842,1797
5116,0,1,-0.8633325695991516,1199,930,843,1797
5117,0,1,-0.8323692083358765,1199,930,844,1797
5118,0,1,-0.6378156542778015,1199,930,845,1797
5119,1,1,0.5003114938735962,1200,930,845,1797
5120,1,1,0.027043642476201057,1201,930,845,1797
5121,0,1,-0.677544355392456,1201,930,846,1797
5122,1,1,0.5893755555152893,1202,930,846,1797
5123,1,0,-0.1520174741744995,1202,931,846,1797
5124,1,1,0.5559853315353394,1203,931,846,1797
5125,0,0,-0.10293827950954437,1203,931,846,1798
5126,0,1,-0.31534162163734436,1203,931,847,1798
5127,1,1,0.5394825339317322,1204,931,847,1798
5128,1,1,0.012359034270048141,1205,931,847,1798
5129,1,1,0.4991483986377716,1206,931,847,1798
5130,0,1,-0.8705356121063232,1206,931,848,1798
5131,0,0,0.548660933971405,1206,931,848,1799
5132,1,1,0.484208345413208,1207,931,848,1799
5133,0,1,-0.6897934079170227,1207,931,849,1799
5134,0,0,-0.11229459196329117,1207,931,849,1800
5135,1,0,-0.5855662226676941,1207,932,849,1800
5136,0,1,-0.6296358108520508,1207,932,850,1800
5137,1,1,0.5564001798629761,1208,932,850,1800
5138,0,1,-0.7418165802955627,1208,932,851,1800
5139,1,1,0.6996158361434937,1209,932,851,1800
5140,0,0,0.472854346036911,1209,932,851,1801
5141,0,1,-0.682443380355835,1209,932,852,1801
5142,0,1,-0.7210568785667419,1209,932,853,1801
5143,1,1,0.5030184984207153,1210,932,853,1801
5144,0,1,-0.8807186484336853,1210,932,854,1801
5145,0,0,0.4472525119781494,1210,932,854,1802
5146,1,0,-0.6606252193450928,1210,933,854,1802
5147,1,0,-0.7011622190475464,1210,934,854,1802
5148,0,0,0.6647865772247314,1210,934,854,1803
5149,0,0,0.5242815017700195,1210,934,854,1804
5150,0,1,-0.8587464094161987,1210,934,855,1804
5151,0,0,0.09763611853122711,1210,934,855,1805
5152,1,0,-0.2899929881095886,1210,935,855,1805
5153,0,0,0.9248828887939453,1210,935,855,1806
5154,0,1,-0.19727903604507446,1210,935,856,1806
5155,1,1,0.025739843025803566,1211,935,856,1806
5156,1,1,0.05752803757786751,1212,935,856,1806
5157,1,1,0.5579753518104553,1213,935,856,1806
5158,0,1,-0.6281977891921997,1213,935,857,1806
5159,0,0,0.8698084950447083,1213,935,857,1807
5160,0,0,0.25517699122428894,1213,935,857,1808
5161,1,1,0.6487023234367371,1214,935,857,1808
5162,1,1,0.46351808309555054,1215,935,857,1808
5163,0,0,0.5976929068565369,1215,935,857,1809
5164,1,1,0.040717653930187225,1216,935,857,1809
5165,0,1,-0.2923126816749573,1216,935,858,1809
5166,1,1,0.5157444477081299,1217,935,858,1809
5167,1,1,0.6682959198951721,1218,935,858,1809
5168,0,0,0.3894880712032318,1218,935,858,1810
5169,0,0,0.5477392077445984,1218,935,858,1811
5170,0,0,-0.04810943454504013,1218,935,858,1812
5171,0,1,-0.8684995770454407,1218,935,859,1812
5172,0,0,0.5149127840995789,1218,935,859,1813
5173,0,0,0.2060709297657013,1218,935,859,1814
5174,0,0,0.48784178495407104,1218,935,859,1815
5175,0,0,0.19617465138435364,1218,935,859,1816
5176,1,1,0.49444779753685,1219,935,859,1816
5177,1,1,0.47612980008125305,1220,935,859,1816
5178,1,1,0.5300134420394897,1221,935,859,1816
5179,1,1,0.4531846344470978,1222,935,859,1816
5180,0,1,-0.6322583556175232,1222,935,860,1816
5181,1,1,0.6978657245635986,1223,935,860,1816
5182,0,0,-0.007548353634774685,1223,935,860,1817
5183,0,0,0.16123561561107635,1223,935,860,1818
5184,0,1,-0.6308534741401672,1223,935,861,1818
5185,1,1,0.5185799598693848,1224,935,861,1818
5186,0,0,0.5667649507522583,1224,935,861,1819
5187,0,0,0.07979783415794373,1224,935,861,1820
5188,0,1,-0.2329881191253662,1224,935,862,1820
5189,0,0,-0.09474311023950577,1224,935,862,1821
5190,0,0,0.050487108528614044,1224,935,862,1822
5191,0,0,0.16116264462471008,1224,935,862,1823
5192,1,1,0.7351772785186768,1225,935,862,1823
5193,1,1,0.7246823906898499,1226,935,862,1823
5194,0,0,0.08970184624195099,1226,935,862,1824
5195,0,0,0.5962672233581543,1226,935,862,1825
5196,0,0,0.27758342027664185,1226,935,862,1826
5197,1,1,0.5724221467971802,1227,935,862,1826
5198,1,1,0.5221183896064758,1228,935,862,1826
5199,0,0,0.5337718725204468,1228,935,862,1827
5202,1,1,0.5129961371421814,1229,935,862,1827
5203,0,0,0.6208029985427856,1229,935,862,1828
5204,0,0,0.14616188406944275,1229,935,862,1829
5205,1,1,0.5401209592819214,1230,935,862,1829
5206,0,0,0.512732744216919,1230,935,862,1830
5207,1,1,0.5815557241439819,1231,935,862,1830
5209,0,1,-0.246951162815094,1231,935,863,1830
5210,1,0,-0.0936291515827179,1231,936,863,1830
5211,0,1,-0.24004361033439636,1231,936,864,1830
5212,0,1,-0.8190416097640991,1231,936,865,1830
5213,0,0,0.6532574892044067,1231,936,865,1831
5214,0,0,-0.12560957670211792,1231,936,865,1832
5215,1,1,0.7239410877227783,1232,936,865,1832
5216,0,0,0.404239684343338,1232,936,865,1833
5217,1,1,0.5766499638557434,1233,936,865,1833
5218,1,0,-0.12739939987659454,1233,937,865,1833
5219,0,0,0.5685892105102539,1233,937,865,1834
5220,0,0,0.8659021854400635,1233,937,865,1835
5221,1,1,0.6905494928359985,1234,937,865,1835
5222,1,1,0.026064135134220123,1235,937,865,1835
5223,0,0,0.9161568284034729,1235,937,865,1836
5224,1,1,0.4991856515407562,1236,937,865,1836
5225,0,0,0.21203847229480743,1236,937,865,1837
5226,0,1,-0.24577870965003967,1236,937,866,1837
5227,0,0,0.4560721218585968,1236,937,866,1838
5228,1,0,-0.6950851082801819,1236,938,866,1838
5229,1,1,0.5646608471870422,1237,938,866,1838
5230,1,1,0.6978290677070618,1238,938,866,1838
5231,1,1,0.5626214742660522,1239,938,866,1838
5232,0,0,0.904462993144989,1239,938,866,1839
5233,0,1,-0.6559382081031799,1239,938,867,1839
5234,0,0,0.49753016233444214,1239,938,867,1840
5235,0,1,-0.6322932243347168,1239,938,868,1840
5236,0,0,0.49900829792022705,1239,938,868,1841
5237,1,1,0.7301596999168396,1240,938,868,1841
5238,0,1,-0.13089732825756073,1240,938,869,1841
5239,0,0,0.3445042669773102,1240,938,869,1842
5240,1,1,0.07157018780708313,1241,938,869,1842
5241,0,0,0.0941455066204071,1241,938,869,1843
5242,1,1,0.5247069597244263,1242,938,869,1843
5243,0,0,0.5136231780052185,1242,938,869,1844
5244,0,1,-0.541017472743988,1242,938,870,1844
5245,1,1,0.46169397234916687,1243,938,870,1844
5246,1,1,0.552906334400177,1244,938,870,1844
5247,0,1,-0.15758411586284637,1244,938,871,1844
5248,1,1,0.12126616388559341,1245,938,871,1844
5249,1,1,0.48568812012672424,1246,938,871,1844
5250,1,1,0.024603571742773056,1247,938,871,1844
5251,1,1,0.6400673985481262,1248,938,871,1844
5252,0,0,0.5363042950630188,1248,938,871,1845
5253,1,1,0.7150025963783264,1249,938,871,1845
5254,0,0,0.3303973376750946,1249,938,871,1846
5255,0,0,0.5578059554100037,1249,938,871,1847
5256,0,1,-0.7377575039863586,1249,938,872,1847
5257,0,0,0.3599979281425476,1249,938,872,1848
5258,0,1,-0.21224601566791534,1249,938,873,1848
5259,0,1,-0.8983091115951538,1249,938,874,1848
5261,1,1,0.5329778790473938,1250,938,874,1848
5262,1,0,-0.03268186375498772,1250,939,874,1848
5263,1,1,0.5045173764228821,1251,939,874,1848
5264,1,1,0.5422632694244385,1252,939,874,1848
5265,0,0,0.5497303605079651,1252,939,874,1849
5266,0,0,-0.11785382777452469,1252,939,874,1850
5267,1,1,0.4587823152542114,1253,939,874,1850
5268,0,1,-0.7604825496673584,1253,939,875,1850
5269,0,1,-0.7202653288841248,1253,939,876,1850
5270,0,0,0.4024854004383087,1253,939,876,1851
5271,0,0,0.5323543548583984,1253,939,876,1852
5272,1,1,0.633959949016571,1254,939,876,1852
5273,0,0,0.4930866062641144,1254,939,876,1853
5274,0,0,-0.0032860413193702698,1254,939,876,1854
5275,1,1,0.6456654667854309,1255,939,876,1854
5276,1,1,0.5090410709381104,1256,939,876,1854
5277,1,1,0.4226723909378052,1257,939,876,1854
5278,0,0,0.41845542192459106,1257,939,876,1855
5279,1,1,0.6329861283302307,1258,939,876,1855
5280,1,1,0.5039222240447998,1259,939,876,1855
5281,0,0,0.4842742383480072,1259,939,876,1856
5282,1,1,0.6845042109489441,1260,939,876,1856
5283,0,0,0.8898077607154846,1260,939,876,1857
5284,1,1,0.5076088309288025,1261,939,876,1857
5285,0,1,-0.5634958744049072,1261,939,877,1857
5286,0,0,0.46403104066848755,1261,939,877,1858
5287,0,0,0.342589408159256,1261,939,877,1859
5288,1,1,0.5883466005325317,1262,939,877,1859
5289,1,0,-0.055921521037817,1262,940,877,1859
5290,0,0,0.3134799599647522,1262,940,877,1860
5291,0,0,-0.05055546015501022,1262,940,877,1861
5292,1,1,0.5925466418266296,1263,940,877,1861
5293,1,1,0.5691955089569092,1264,940,877,1861
5294,1,1,0.4876709580421448,1265,940,877,1861
5295,0,0,0.5000930428504944,1265,940,877,1862
5296,0,0,0.002665681065991521,1265,940,877,1863
5297,0,0,0.16820096969604492,1265,940,877,1864
5298,1,1,0.7431630492210388,1266,940,877,1864
5299,0,0,0.11661765724420547,1266,940,877,1865
5300,0,1,-0.2615125775337219,1266,940,878,1865
5301,0,0,0.37411996722221375,1266,940,878,1866
5302,1,0,-0.05948924273252487,1266,941,878,1866
5303,0,0,0.34586167335510254,1266,941,878,1867
5304,0,0,0.42057687044143677,1266,941,878,1868
5305,0,0,0.2252545803785324,1266,941,878,1869
5306,1,1,0.5537257194519043,1267,941,878,1869
5307,1,1,0.5611562132835388,1268,941,878,1869
5308,0,0,0.3310137689113617,1268,941,878,1870
5309,1,1,0.5672401189804077,1269,941,878,1870
5310,0,0,0.6473376750946045,1269,941,878,1871
5311,0,0,0.04628094658255577,1269,941,878,1872
5313,0,0,0.44334790110588074,1269,941,878,1873
5314,1,1,0.7405672669410706,1270,941,878,1873
5315,0,1,-0.8941205143928528,1270,941,879,1873
5316,0,0,0.008270176127552986,1270,941,879,1874
5317,1,1,0.5284765362739563,1271,941,879,1874
5318,0,1,-0.7591207027435303,1271,941,880,1874
5319,0,0,0.5093608498573303,1271,941,880,1875
5320,0,0,0.46976324915885925,1271,941,880,1876
5321,1,1,0.1198795735836029,1272,941,880,1876
5322,0,0,0.2523689866065979,1272,941,880,1877
5323,1,0,-0.5057891011238098,1272,942,880,1877
5324,1,1,0.5895830392837524,1273,942,880,1877
5325,1,1,0.7414681911468506,1274,942,880,1877
5326,1,1,0.5493848919868469,1275,942,880,1877
5327,0,0,0.16055062413215637,1275,942,880,1878
5328,1,0,-0.0365770161151886,1275,943,880,1878
5329,0,0,0.4856600761413574,1275,943,880,1879
5330,1,1,0.5640498995780945,1276,943,880,1879
5332,1,1,0.7389734387397766,1277,943,880,1879
5334,0,0,0.5519114136695862,1277,943,880,1880
5335,1,1,0.6808281540870667,1278,943,880,1880
5336,1,1,0.5149319171905518,1279,943,880,1880
5337,0,0,0.5978513360023499,1279,943,880,1881
5338,1,0,-0.32299456000328064,1279,944,880,1881
5339,1,0,-0.8229773640632629,1279,945,880,1881
5340,0,0,0.40289509296417236,1279,945,880,1882
5341,0,1,-0.7597013115882874,1279,945,881,1882
5342,0,1,-0.8027727603912354,1279,945,882,1882
5343,1,1,0.6868980526924133,1280,945,882,1882
5344,0,1,-0.6076329350471497,1280,945,883,1882
5345,0,0,0.5036125183105469,1280,945,883,1883
5346,0,1,-0.1604032963514328,1280,945,884,1883
5347,0,0,0.22343456745147705,1280,945,884,1884
5348,1,1,0.6661355495452881,1281,945,884,1884
5349,1,1,0.6776504516601562,1282,945,884,1884
5350,0,0,0.005190229509025812,1282,945,884,1885
5351,0,1,-0.1760285645723343,1282,945,885,1885
5352,1,1,0.5443979501724243,1283,945,885,1885
5353,1,1,0.753535807132721,1284,945,885,1885
5354,0,1,-0.7587899565696716,1284,945,886,1885
5355,1,0,-0.2732478976249695,1284,946,886,1885
5356,1,1,0.6331483721733093,1285,946,886,1885
5357,1,1,0.5710458755493164,1286,946,886,1885
5358,1,1,0.6108763217926025,1287,946,886,1885
5359,0,0,0.4865473508834839,1287,946,886,1886
5360,1,1,0.6674845814704895,1288,946,886,1886
5361,1,1,0.6043258309364319,1289,946,886,1886
5363,1,1,0.4465211033821106,1290,946,886,1886
5364,0,1,-0.17028315365314484,1290,946,887,1886
5365,1,1,0.6379696726799011,1291,946,887,1886
5366,0,0,0.6370996236801147,1291,946,887,1887
5367,0,0,0.5785462260246277,1291,946,887,1888
5368,1,1,0.7371280193328857,1292,946,887,1888
5369,1,1,0.4341377019882202,1293,946,887,1888
5370,1,1,0.5180441737174988,1294,946,887,1888
5371,0,0,0.6412491202354431,1294,946,887,1889
5372,1,1,0.6248029470443726,1295,946,887,1889
5373,1,1,0.6908270716667175,1296,946,887,1889
5374,0,0,0.18759727478027344,1296,946,887,1890
5375,0,0,0.43725404143333435,1296,946,887,1891
5376,1,1,0.6875874400138855,1297,946,887,1891
5377,1,1,0.7617495059967041,1298,946,887,1891
5378,0,0,0.48312026262283325,1298,946,887,1892
5379,1,1,0.5780397653579712,1299,946,887,1892
5380,0,0,0.11019673943519592,1299,946,887,1893
5381,1,1,0.6610932946205139,1300,946,887,1893
5382,0,0,0.5494105219841003,1300,946,887,1894
5383,0,0,0.16373895108699799,1300,946,887,1895
5384,1,1,0.7930904030799866,1301,946,887,1895
5385,1,1,0.746353268623352,1302,946,887,1895
5386,1,1,0.6686829328536987,1303,946,887,1895
5387,1,1,0.5514931082725525,1304,946,887,1895
5388,1,1,0.22584575414657593,1305,946,887,1895
5389,0,0,0.31456315517425537,1305,946,887,1896
5390,0,0,0.5257531404495239,1305,946,887,1897
5391,1,1,0.7734925150871277,1306,946,887,1897
5392,0,0,0.2865566313266754,1306,946,887,1898
5393,1,1,0.581360936164856,1307,946,887,1898
5394,1,1,0.503140389919281,1308,946,887,1898
5395,0,0,0.9296888113021851,1308,946,887,1899
5396,0,1,-0.7847152352333069,1308,946,888,1899
5397,0,0,0.45412376523017883,1308,946,888,1900
5398,0,1,-0.6544723510742188,1308,946,889,1900
5399,0,1,-0.22138938307762146,1308,946,890,1900
5400,0,0,0.28345292806625366,1308,946,890,1901
